bootstrap_swd
0.012698059828505436
0.01198523089863315
0.01304913171599092
0.012642488873853094
0.012029578982006234
0.012412024381296152
0.013958054487994396
0.013606566095061274
0.011518060233965373
0.014175312217063354
0.014449971385114852
0.01416781530060412
0.012588864814229158
0.01260491117649413
0.01222793755256918
0.014213202033186297
0.014068180393177771
0.013365298480709642
0.014757900641058393
0.013676019238549757
0.015485696123932528
0.01318828461530917
0.011980858382321994
0.01300647581733051
0.013820082917477225
0.011545654560143637
0.01349759729880537
0.014404089166514608
0.013137111883785602
0.012935306664755765
0.014199426531180722
0.01204072456781294
0.013388063746804584
0.013465149157957712
0.013811373861871019
0.012974217471135304
0.013212792719107545
0.012833638610490049
0.012291296637870503
0.014170878637623341
0.014881755450267752
0.012690583609659481
0.01265861543232465
0.012360023618522953
0.01349813004273818
0.014754246511521331
0.012285213323953109
0.012801630457972678
0.012747593023362465
0.0129517990260152
0.013043787087863546
0.013811459297552469
0.01220987345935666
0.01333361428783856
0.011381030175846855
0.01104799342395313
0.013140834377571915
0.01344349166754161
0.013884356213664973
0.012213394804443792
0.012080484518553074
0.013909043022353528
0.012708519298387382
0.012731568192665422
0.011205665302091373
0.013123314944646792
0.014268344315676543
0.012259700054622291
0.013076717721671748
0.012274255905444748
0.014118343721313029
0.01386643924825957
0.013319003544868778
0.014811438298240866
0.01359401022469705
0.01250983342026181
0.012858451981622743
0.012389481035008082
0.01147276148309984
0.013960891110131136
0.01257137479615042
0.014560171153028736
0.013634767479555391
0.012741229941919046
0.012208403831551926
0.013748800539399827
0.014087564369169036
0.012622181830006116
0.013486430606139329
0.012296868383807643
0.01300020272898238
0.010983319300113913
0.013021586936052883
0.014673057619262603
0.012017513597196078
0.012683249395859974
0.013002557560785112
0.013370224028032347
0.013025608693278679
0.011764726490142591
0.012638491300874764
0.013354359966965533
0.011696687841821308
0.013967278721638294
0.012616984212019032
0.014267666965051481
0.013828911798989763
0.013850111640948619
0.012834244561984289
0.012287378995684052
0.011698481214792306
0.014321714140840894
0.012067379320252584
0.01293998619110307
0.014642312442238471
0.01233293415070819
0.012097091163400296
0.012559584041311214
0.012436178969963692
0.011614958701482271
0.012355393444741503
0.014012425814305621
0.015070341387185939
0.011637564940437127
0.013816241326588279
0.01291954153427017
0.01501618874192792
0.014494773046265196
0.013112689359169382
0.013952728903463786
0.013838258103167966
0.01320286699982499
0.01141367770559458
0.011740005483614402
0.012530063751742612
0.01209655051788814
0.013454760834262528
0.01316014674586851
0.011677516397277501
0.01235061667376361
0.01293577362002262
0.012150365545416446
0.012469589860137142
0.01293996255567384
0.011906636629484874
0.011925785064171596
0.012584879465739498
0.013430839743362186
0.013049592271430372
0.013481766321422324
0.01309922155668352
0.013203144216035315
0.014083796660930625
0.012478382147987525
0.013327417786111207
0.013955903972910529
0.013445825032896885
0.012411661142254737
0.01480357092779427
0.012386566251385338
0.013830455123428197
0.012948977063228041
0.012351727598279384
0.013643395973538114
0.01274040719218979
0.013019099884320571
0.01323817014766304
0.013229639719486807
0.014383762161903346
0.012651128222781784
0.013323089782783907
0.01173582361158474
0.012068215648381639
0.01151423173103918
0.01250817403210813
0.01211242348794456
0.013304022110721042
0.013797148919265688
0.012885883506552167
0.012657056378938766
0.01154596646639334
0.01253874791674442
0.012613944206464662
0.01307981130874304
0.012152092432885097
0.012980027957436907
0.01341953850982957
0.011090898646902598
0.01335979091280999
0.013080195261444473
0.012304072570873723
0.011167238199538135
0.01391433654444372
0.012408880571456775
0.011130139803736054
0.014132171864440225
0.013523384470878329
0.01296515925885278
0.012477781882261714
0.012601192399208028
